composite,marcKey,person,roles,title,attribution,provision,subjects,genres,relatedWork,recordId,personId,classification_label,classification_path,top_concepts_json,classification_mode,vector_hash
"Contributor: Hoadly, Benjamin, 1676-1761
Title: A plain account of the Lord's Supper
Attribution: extracted from the writings of Bishop Hoadley
Subjects: Lord's Supper
Provision information: Philadelphia: Printed by Abraham Small, 1818","1001 $aHoadly, Benjamin,$d1676-1761.","Hoadly, Benjamin, 1676-1761",Contributor,A plain account of the Lord's Supper,extracted from the writings of Bishop Hoadley,"Philadelphia: Printed by Abraham Small, 1818",Lord's Supper,NaN,NaN,4236182,4236182#Agent100-10,"Religion, Theology, and Spirituality","Humanities, Thought, and Interpretation > Religion, Theology, and Spirituality","[{""concept_uri"": ""religion"", ""pref_label"": ""Religion, Theology, and Spirituality"", ""similarity"": 0.13953542709350586}, {""concept_uri"": ""society"", ""pref_label"": ""Society, Governance, and Public Life"", ""similarity"": 0.12997353076934814}, {""concept_uri"": ""education"", ""pref_label"": ""Education, Pedagogy, and Learning"", ""similarity"": 0.1262497901916504}, {""concept_uri"": ""economics"", ""pref_label"": ""Economics, Business, and Finance"", ""similarity"": 0.1261393427848816}, {""concept_uri"": ""media"", ""pref_label"": ""Media, Journalism, and Communication"", ""similarity"": 0.12106508016586304}]",ClassificationMode.AVERAGE,aaa8daf0cd9aac673fb7f7e72fcb7450
"Subject: Frost, Robert, 1874-1963
Title: Robert Frost: lectures on the centennial of his birth
Genres: Biographies
Provision information: Washington: Library of Congress : for sale by the Supt. of Docs., U.S. Govt. Print. Off, 1975","60010$aFrost, Robert,$d1874-1963.","Frost, Robert, 1874-1963",Subject,Robert Frost: lectures on the centennial of his birth,NaN,"Washington: Library of Congress : for sale by the Supt. of Docs., U.S. Govt. Print. Off, 1975",NaN,Biographies,NaN,4952016,4952016#Agent600-19,"Humanities, Thought, and Interpretation","Humanities, Thought, and Interpretation","[{""concept_uri"": ""humanities"", ""pref_label"": ""Humanities, Thought, and Interpretation"", ""similarity"": 0.19016516208648682}, {""concept_uri"": ""culturalstudies"", ""pref_label"": ""Cultural and Area Studies"", ""similarity"": 0.18461710214614868}, {""concept_uri"": ""philosophy"", ""pref_label"": ""Philosophy and Ethics"", ""similarity"": 0.1832031011581421}, {""concept_uri"": ""history"", ""pref_label"": ""History, Heritage, and Memory"", ""similarity"": 0.18305957317352295}, {""concept_uri"": ""society"", ""pref_label"": ""Society, Governance, and Public Life"", ""similarity"": 0.18237614631652832}]",ClassificationMode.AVERAGE,6a683463751f8b901ae43c1d8c8c487e
"Contributor: Frost, Robert, 1874-1963
Title: A boy's will
Attribution: by Robert Frost
Subjects: Frost, Robert, 1874-1963--Autograph; Tinker, Chauncey Brewster, 1876-1963--Bookplate; Davison, Edward Lewis, 1898---Autograph; Davison, Edward Lewis, 1898---Ms. notes; Annotations (Provenance)--20th century
Provision information: New York: Henry Holt and Company, 1915","1001 $aFrost, Robert,$d1874-1963.","Frost, Robert, 1874-1963",Contributor,A boy's will,by Robert Frost,"New York: Henry Holt and Company, 1915","Frost, Robert, 1874-1963--Autograph; Tinker, Chauncey Brewster, 1876-1963--Bookplate; Davison, Edward Lewis, 1898---Autograph; Davison, Edward Lewis, 1898---Ms. notes; Annotations (Provenance)--20th century",NaN,NaN,4206841,4206841#Agent100-11,"Humanities, Thought, and Interpretation","Humanities, Thought, and Interpretation","[{""concept_uri"": ""humanities"", ""pref_label"": ""Humanities, Thought, and Interpretation"", ""similarity"": 0.11344361305236816}, {""concept_uri"": ""philosophy"", ""pref_label"": ""Philosophy and Ethics"", ""similarity"": 0.10826617479324341}, {""concept_uri"": ""literature"", ""pref_label"": ""Literature and Narrative Arts"", ""similarity"": 0.10510218143463135}, {""concept_uri"": ""culturalstudies"", ""pref_label"": ""Cultural and Area Studies"", ""similarity"": 0.10393428802490234}, {""concept_uri"": ""history"", ""pref_label"": ""History, Heritage, and Memory"", ""similarity"": 0.10268479585647583}]",ClassificationMode.AVERAGE,1e6ad4f1a3cb795baae10f2db91663fd
"Associated person: Frost, Robert, 1874-1963
Title: A boy's will
Attribution: by Robert Frost
Subjects: Frost, Robert, 1874-1963--Autograph; Tinker, Chauncey Brewster, 1876-1963--Bookplate; Davison, Edward Lewis, 1898---Autograph; Davison, Edward Lewis, 1898---Ms. notes; Annotations (Provenance)--20th century
Provision information: New York: Henry Holt and Company, 1915","69214$aFrost, Robert,$d1874-1963","Frost, Robert, 1874-1963",Associated person,A boy's will,by Robert Frost,"New York: Henry Holt and Company, 1915","Frost, Robert, 1874-1963--Autograph; Tinker, Chauncey Brewster, 1876-1963--Bookplate; Davison, Edward Lewis, 1898---Autograph; Davison, Edward Lewis, 1898---Ms. notes; Annotations (Provenance)--20th century",NaN,NaN,4206841,4206841#Agent692-20,"Humanities, Thought, and Interpretation","Humanities, Thought, and Interpretation","[{""concept_uri"": ""humanities"", ""pref_label"": ""Humanities, Thought, and Interpretation"", ""similarity"": 0.13354158401489258}, {""concept_uri"": ""literature"", ""pref_label"": ""Literature and Narrative Arts"", ""similarity"": 0.1323586106300354}, {""concept_uri"": ""philosophy"", ""pref_label"": ""Philosophy and Ethics"", ""similarity"": 0.1302679181098938}, {""concept_uri"": ""arts"", ""pref_label"": ""Arts, Culture, and Creative Expression"", ""similarity"": 0.1298503875732422}, {""concept_uri"": ""culturalstudies"", ""pref_label"": ""Cultural and Area Studies"", ""similarity"": 0.1282891035079956}]",ClassificationMode.AVERAGE,99d857bcd4e4ae362a5a88820e2f8b6a
"Printer: Thomas, Isaiah, 1749-1831
Title: Ministers spiritual builders of God's house: A sermon, delivered at the ordination of the Rev. Samuel Sumner, A.M. to the pastoral charge of the church in Southborough. June 1st, MDCCXCI
Attribution: By Joseph Sumner, A.M. Pastor of the church in Shrewsbury
Subjects: Sumner, Samuel, 1765-1836; Bible. Chronicles, 1st, XXII, 11--Sermons; Sermons, American--Early works to 1800; Amer tracts--1791; Massachusetts. Worcester. 1791.; Brinley, George, 1817-1875--Ownership; Wright, Phineas, 1747-1802--Presentation inscription from S. Sumner; Sumner, Samuel--Presentation inscription to P. Wright
Genres: Ordination sermons; Tracts (literary genre)
Provision information: Printed at Worcester, Massachusetts: by Isaiah Thomas, MDCCXCI. [1791]","7001 $aThomas, Isaiah,$d1749-1831,$eprinter.","Thomas, Isaiah, 1749-1831",Printer,"Ministers spiritual builders of God's house: A sermon, delivered at the ordination of the Rev. Samuel Sumner, A.M. to the pastoral charge of the church in Southborough. June 1st, MDCCXCI","By Joseph Sumner, A.M. Pastor of the church in Shrewsbury","Printed at Worcester, Massachusetts: by Isaiah Thomas, MDCCXCI. [1791]","Sumner, Samuel, 1765-1836; Bible. Chronicles, 1st, XXII, 11--Sermons; Sermons, American--Early works to 1800; Amer tracts--1791; Massachusetts. Worcester. 1791.; Brinley, George, 1817-1875--Ownership; Wright, Phineas, 1747-1802--Presentation inscription from S. Sumner; Sumner, Samuel--Presentation inscription to P. Wright",Ordination sermons; Tracts (literary genre),NaN,4618662,4618662#Agent700-30,"Religion, Theology, and Spirituality","Humanities, Thought, and Interpretation > Religion, Theology, and Spirituality","[{""concept_uri"": ""religion"", ""pref_label"": ""Religion, Theology, and Spirituality"", ""similarity"": 0.22617274522781372}, {""concept_uri"": ""society"", ""pref_label"": ""Society, Governance, and Public Life"", ""similarity"": 0.19123327732086182}, {""concept_uri"": ""socialreform"", ""pref_label"": ""Social Reform, Advocacy, and Activism"", ""similarity"": 0.18845444917678833}, {""concept_uri"": ""education"", ""pref_label"": ""Education, Pedagogy, and Learning"", ""similarity"": 0.18618804216384888}, {""concept_uri"": ""media"", ""pref_label"": ""Media, Journalism, and Communication"", ""similarity"": 0.1840437650680542}]",ClassificationMode.AVERAGE,b8c141a7d3ab5eb4117724755415ddbb
"Contributor: Tillotson, John, 1630-1694
Title: A sermon preached before the Queen, at White-Hall, February the 27th, 1690/1
Variant titles: Dr. Tillotson's sermon preached before the Queen, on the 27th of February, 1690/1.
Attribution: by John Tillotson
Subjects: Church of England--Sermons--17th century; Bible. N.T. Acts XXIV, 16--Sermons; Conscience--Religious aspects--Christianity--Sermons; Brit tracts--1691
Genres: Sermons; Booksellers' advertisements; Tracts (literary works)
Provision information: London: Printed for Brabazon Aylmer, at the Three Pidgeons over-against the Royal Exchange, and William Rogers, at the Sun over-against St. Dunstan's Church in Fleetstreet, 1691","1001 $aTillotson, John,$d1630-1694.","Tillotson, John, 1630-1694",Contributor,"A sermon preached before the Queen, at White-Hall, February the 27th, 1690/1",by John Tillotson,"London: Printed for Brabazon Aylmer, at the Three Pidgeons over-against the Royal Exchange, and William Rogers, at the Sun over-against St. Dunstan's Church in Fleetstreet, 1691","Church of England--Sermons--17th century; Bible. N.T. Acts XXIV, 16--Sermons; Conscience--Religious aspects--Christianity--Sermons; Brit tracts--1691",Sermons; Booksellers' advertisements; Tracts (literary works),NaN,4819267,4819267#Agent100-10,"Religion, Theology, and Spirituality","Humanities, Thought, and Interpretation > Religion, Theology, and Spirituality","[{""concept_uri"": ""religion"", ""pref_label"": ""Religion, Theology, and Spirituality"", ""similarity"": 0.14809340238571167}, {""concept_uri"": ""law"", ""pref_label"": ""Law, Justice, and Jurisprudence"", ""similarity"": 0.12427812814712524}, {""concept_uri"": ""education"", ""pref_label"": ""Education, Pedagogy, and Learning"", ""similarity"": 0.12276774644851685}, {""concept_uri"": ""socialreform"", ""pref_label"": ""Social Reform, Advocacy, and Activism"", ""similarity"": 0.11884808540344238}, {""concept_uri"": ""philosophy"", ""pref_label"": ""Philosophy and Ethics"", ""similarity"": 0.11641979217529297}]",ClassificationMode.AVERAGE,a6e5ed4827018faee6ed0987d2f6f2fb
"Author: Clay, Henry, 1777-1852
Title: An address of Henry Clay, to the public: containing certain testimony in refutation of the charges against him, made by Gen. Andrew Jackson, touching the last presidential election.
Subjects: Clay, Henry, 1777-1852; Jackson, Andrew, 1767-1845; Adams, John Quincy, 1767-1848; Presidents--United States--Election--1824; United States--Politics and government--1817-1825; Amer tracts--1827; Yale College (1718-1887). Library--Inscription
Genres: Addresses; Tracts (literary genre)
Provision information: Washington [D.C.]: Printed by Peter Force, corner of Eleventh Street and Pennsylvania Avenue, 1827","1001 $aClay, Henry,$d1777-1852,$eauthor.","Clay, Henry, 1777-1852",Author,"An address of Henry Clay, to the public: containing certain testimony in refutation of the charges against him, made by Gen. Andrew Jackson, touching the last presidential election.",NaN,"Washington [D.C.]: Printed by Peter Force, corner of Eleventh Street and Pennsylvania Avenue, 1827","Clay, Henry, 1777-1852; Jackson, Andrew, 1767-1845; Adams, John Quincy, 1767-1848; Presidents--United States--Election--1824; United States--Politics and government--1817-1825; Amer tracts--1827; Yale College (1718-1887). Library--Inscription",Addresses; Tracts (literary genre),NaN,4552530,4552530#Agent100-11,"Law, Justice, and Jurisprudence","Society, Governance, and Public Life > Law, Justice, and Jurisprudence","[{""concept_uri"": ""law"", ""pref_label"": ""Law, Justice, and Jurisprudence"", ""similarity"": 0.1775592565536499}, {""concept_uri"": ""politics"", ""pref_label"": ""Politics, Policy, and Government"", ""similarity"": 0.16711211204528809}, {""concept_uri"": ""society"", ""pref_label"": ""Society, Governance, and Public Life"", ""similarity"": 0.16466140747070312}, {""concept_uri"": ""humanities"", ""pref_label"": ""Humanities, Thought, and Interpretation"", ""similarity"": 0.15666651725769043}, {""concept_uri"": ""history"", ""pref_label"": ""History, Heritage, and Memory"", ""similarity"": 0.15662723779678345}]",ClassificationMode.AVERAGE,d033c8128187e6bceec1b53bbdea8032
"Contributor: White, Edmund, 1940-
Title: The burning library: writings on art, politics and sexuality, 1969-1993
Attribution: Edmund White ; edited by David Bergman
Subjects: Literature--History and criticism; Gay men--Social life and customs; Gay men--Intellectual life; White, Edmund, 1940--Ownership
Provision information: London: Picador, 1995","1001 $aWhite, Edmund,$d1940-","White, Edmund, 1940-",Contributor,"The burning library: writings on art, politics and sexuality, 1969-1993",Edmund White ; edited by David Bergman,"London: Picador, 1995","Literature--History and criticism; Gay men--Social life and customs; Gay men--Intellectual life; White, Edmund, 1940--Ownership",NaN,NaN,4748987,4748987#Agent100-14,"Humanities, Thought, and Interpretation","Humanities, Thought, and Interpretation","[{""concept_uri"": ""humanities"", ""pref_label"": ""Humanities, Thought, and Interpretation"", ""similarity"": 0.2855989933013916}, {""concept_uri"": ""history"", ""pref_label"": ""History, Heritage, and Memory"", ""similarity"": 0.2698782682418823}, {""concept_uri"": ""culturalstudies"", ""pref_label"": ""Cultural and Area Studies"", ""similarity"": 0.2680438756942749}, {""concept_uri"": ""philosophy"", ""pref_label"": ""Philosophy and Ethics"", ""similarity"": 0.2666515111923218}, {""concept_uri"": ""religion"", ""pref_label"": ""Religion, Theology, and Spirituality"", ""similarity"": 0.2655321955680847}]",ClassificationMode.AVERAGE,e2b0d9f9f6f2d6097965c7088974d234
"Associated person: White, Edmund, 1940
Title: The burning library: writings on art, politics and sexuality, 1969-1993
Attribution: Edmund White ; edited by David Bergman
Subjects: Literature--History and criticism; Gay men--Social life and customs; Gay men--Intellectual life; White, Edmund, 1940--Ownership
Provision information: London: Picador, 1995","69214$aWhite, Edmund,$d1940","White, Edmund, 1940",Associated person,"The burning library: writings on art, politics and sexuality, 1969-1993",Edmund White ; edited by David Bergman,"London: Picador, 1995","Literature--History and criticism; Gay men--Social life and customs; Gay men--Intellectual life; White, Edmund, 1940--Ownership",NaN,NaN,4748987,4748987#Agent692-23,"Humanities, Thought, and Interpretation","Humanities, Thought, and Interpretation","[{""concept_uri"": ""humanities"", ""pref_label"": ""Humanities, Thought, and Interpretation"", ""similarity"": 0.28122222423553467}, {""concept_uri"": ""history"", ""pref_label"": ""History, Heritage, and Memory"", ""similarity"": 0.2666562795639038}, {""concept_uri"": ""culturalstudies"", ""pref_label"": ""Cultural and Area Studies"", ""similarity"": 0.26574915647506714}, {""concept_uri"": ""philosophy"", ""pref_label"": ""Philosophy and Ethics"", ""similarity"": 0.26367640495300293}, {""concept_uri"": ""linguistics"", ""pref_label"": ""Language, Linguistics, and Communication"", ""similarity"": 0.25890785455703735}]",ClassificationMode.AVERAGE,cbadd5a43be01573cec55523ea359633
"Contributor: White, Edmund, 1940-
Title: Un jeune américain
Attribution: Edmund White ; traduit de l'américain par Gilles Barbedette
Subjects: Teenage boys--Fiction; Gay youth--Fiction; LGBTQ resource; White, Edmund, 1940---Presentation inscription to M. Foucault; Foucault, Michel, 1926-1984--Presentation inscription from E. White
Genres: Fiction
Provision information: Paris: Mazarine, c1984","1001 $aWhite, Edmund,$d1940-","White, Edmund, 1940-",Contributor,Un jeune américain,Edmund White ; traduit de l'américain par Gilles Barbedette,"Paris: Mazarine, c1984","Teenage boys--Fiction; Gay youth--Fiction; LGBTQ resource; White, Edmund, 1940---Presentation inscription to M. Foucault; Foucault, Michel, 1926-1984--Presentation inscription from E. White",Fiction,NaN,4279493,4279493#Agent100-12,"Humanities, Thought, and Interpretation","Humanities, Thought, and Interpretation","[{""concept_uri"": ""humanities"", ""pref_label"": ""Humanities, Thought, and Interpretation"", ""similarity"": 0.167305588722229}, {""concept_uri"": ""philosophy"", ""pref_label"": ""Philosophy and Ethics"", ""similarity"": 0.1666017770767212}, {""concept_uri"": ""culturalstudies"", ""pref_label"": ""Cultural and Area Studies"", ""similarity"": 0.1579742431640625}, {""concept_uri"": ""linguistics"", ""pref_label"": ""Language, Linguistics, and Communication"", ""similarity"": 0.1564234495162964}, {""concept_uri"": ""religion"", ""pref_label"": ""Religion, Theology, and Spirituality"", ""similarity"": 0.14896690845489502}]",ClassificationMode.AVERAGE,f745f85b2ee6123f03ebe759d49b9bb5
